jogo,jogo_original_fonte,espn_event_id,event_id,period,clock,type_text,team,team_espn,player,participants_json,text,scoring_play,shootout,penalty,own_goal,yellow_card,red_card,substitution,source_url,collected_at,source_file,source_collected_at,temporal_status
2,2,760414,49485728.0,2.0,69',Substitution,Coreia do Sul,South Korea,Eom Ji-Sung,"[""Eom Ji-Sung"", ""Lee Tae-Seok""]","Substitution, Korea Republic. Eom Ji-Sung replaces Lee Tae-Seok.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.764832+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.764832+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485729.0,2.0,69',Substitution,Coreia do Sul,South Korea,Oh Hyeon-Gyu,"[""Oh Hyeon-Gyu"", ""Son Heung-Min""]","Substitution, Korea Republic. Oh Hyeon-Gyu replaces Son Heung-Min.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.764911+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.764911+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485736.0,2.0,70',Start Delay,Coreia do Sul,South Korea,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.764959+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.764959+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485737.0,2.0,70',Start Delay,Tchéquia,Czechia,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765003+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765003+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485738.0,2.0,72',End Delay,Coreia do Sul,South Korea,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765046+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765046+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485739.0,2.0,72',End Delay,Tchéquia,Czechia,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765086+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765086+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485808.0,2.0,80',Goal,Coreia do Sul,South Korea,Oh Hyeon-Gyu,"[""Oh Hyeon-Gyu"", ""Hwang In-Beom""]","Goal! Korea Republic 2, Czechia 1. Oh Hyeon-Gyu (Korea Republic) left footed shot from very close range to the bottom left corner. Assisted by Hwang In-Beom.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765125+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765125+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485836.0,2.0,84',Substitution,Coreia do Sul,South Korea,Kim Jin-Gyu,"[""Kim Jin-Gyu"", ""Hwang In-Beom""]","Substitution, Korea Republic. Kim Jin-Gyu replaces Hwang In-Beom.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765170+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765170+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485837.0,2.0,84',Substitution,Coreia do Sul,South Korea,Park Jin-Seop,"[""Park Jin-Seop"", ""Paik Seung-Ho""]","Substitution, Korea Republic. Park Jin-Seob replaces Paik Seung-Ho.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765214+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765214+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49485841.0,2.0,84',Substitution,Tchéquia,Czechia,Mojmír Chytil,"[""Mojmír Chytil"", ""Alexandr Sojka""]","Substitution, Czechia. Mojmír Chytil replaces Alexandr Sojka.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765256+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765256+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49486017.0,2.0,90'+6',Yellow Card,Coreia do Sul,South Korea,Lee Gi-Hyuk,"[""Lee Gi-Hyuk""]",Lee Gi-Hyuk (Korea Republic) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765302+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765302+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,49486027.0,2.0,90'+7',End Regular Time,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.765352+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.765352+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,,,59',,Tchéquia,Czechia,Ladislav Krejcí,"[""Ladislav Krejcí"", ""Vladimír Coufal""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.763184+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.763184+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,,,67',,Coreia do Sul,South Korea,Hwang In-Beom,"[""Hwang In-Beom"", ""Lee Kang-In""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.763254+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.763254+00:00,POST_MATCH_BACKFILLED_FACT
2,2,760414,,,80',,Coreia do Sul,South Korea,Oh Hyeon-Gyu,"[""Oh Hyeon-Gyu"", ""Hwang In-Beom""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.763298+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760414__03b799059385b311.json,2026-07-20T17:23:33.763298+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486048.0,1.0,"{'value': 0.0, 'displayValue': ''}",Kickoff,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111242+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111242+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486215.0,1.0,11',Yellow Card,Canadá,Canada,Alistair Johnston,"[""Alistair Johnston""]",Alistair Johnston (Canada) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111296+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111296+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486216.0,1.0,12',Start Delay,Canadá,Canada,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111386+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111386+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486217.0,1.0,12',Start Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],Delay in match because of an injury Amar Memic (Bosnia and Herzegovina).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111344+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111344+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486218.0,1.0,12',End Delay,Canadá,Canada,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111481+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111481+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486219.0,1.0,12',End Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111440+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111440+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486267.0,1.0,15',Start Delay,Canadá,Canada,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111564+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111564+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486269.0,1.0,15',Start Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],Delay in match (Bosnia and Herzegovina).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111524+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111524+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486270.0,1.0,15',End Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111605+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111605+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486275.0,1.0,15',End Delay,Canadá,Canada,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111643+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111643+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486368.0,1.0,21',Goal - Header,Bósnia e Herzegovina,Bosnia-Herzegovina,Jovo Lukic,"[""Jovo Lukic"", ""Sead Kolasinac""]","Goal! Canada 0, Bosnia and Herzegovina 1. Jovo Lukic (Bosnia and Herzegovina) header from very close range to the centre of the goal. Assisted by Sead Kolasinac with a headed pass following a corner.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111691+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111691+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486380.0,1.0,23',Start Delay,Canadá,Canada,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111731+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111731+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486381.0,1.0,23',Start Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111774+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111774+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486382.0,1.0,25',End Delay,Canadá,Canada,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111815+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111815+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486384.0,1.0,25',End Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111856+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111856+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486699.0,1.0,45',Yellow Card,Bósnia e Herzegovina,Bosnia-Herzegovina,Ermedin Demirovic,"[""Ermedin Demirovic""]",Ermedin Demirovic (Bosnia and Herzegovina) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111900+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111900+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486732.0,1.0,45'+1',Yellow Card,Bósnia e Herzegovina,Bosnia-Herzegovina,Jovo Lukic,"[""Jovo Lukic""]",Jovo Lukic (Bosnia and Herzegovina) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111943+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111943+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486777.0,1.0,45'+4',Halftime,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.111975+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.111975+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486790.0,2.0,45',Start 2nd Half,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112017+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112017+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486842.0,2.0,49',Start Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],Delay in match because of an injury Nikola Vasilj (Bosnia and Herzegovina).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112061+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112061+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486843.0,2.0,49',Start Delay,Canadá,Canada,,[],Delay in match because of an injury Tani Oluwaseyi (Canada).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112108+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112108+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486846.0,2.0,50',End Delay,Canadá,Canada,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112147+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112147+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486847.0,2.0,50',End Delay,Bósnia e Herzegovina,Bosnia-Herzegovina,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112187+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112187+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49486903.0,2.0,53',Yellow Card,Canadá,Canada,Luc de Fougerolles,"[""Luc de Fougerolles""]",Luc De Fougerolles (Canada) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112230+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112230+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49487001.0,2.0,61',Substitution,Canadá,Canada,Jacob Shaffelburg,"[""Jacob Shaffelburg"", ""Liam Millar""]","Substitution, Canada. Jacob Shaffelburg replaces Liam Millar.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112272+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112272+00:00,POST_MATCH_BACKFILLED_FACT
3,3,760416,49487002.0,2.0,61',Substitution,Canadá,Canada,Promise David,"[""Promise David"", ""Jonathan David""]","Substitution, Canada. Promise David replaces Jonathan David.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,2026-07-20T17:23:37.112319+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760416__72d2345af9f4f1de.json,2026-07-20T17:23:37.112319+00:00,POST_MATCH_BACKFILLED_FACT
