player_id,team,player_name,snapshot_at,temporal_status,recent_minutes,recent_goals,recent_assists,offensive_participation,defensive_performance,injury_status,physical_condition,source_dataset,age,club,club_country,position,national_team_caps,national_team_goals,league_strength_proxy,player_quality_proxy
austria::wiegele_florian,Austria,WIEGELE Florian,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,FC Viktoria Plzeň (CZE),CZE,GK,1,0,6.5,4.3
austria::wimmer_patrick,Austria,WIMMER Patrick,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,VfL Wolfsburg (GER),GER,FW,32,1,9.0,5.4
belgium::castagne_timothy,Belgium,CASTAGNE Timothy,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Fulham FC (ENG),ENG,DF,65,2,9.0,7.6
belgium::courtois_thibaut,Belgium,COURTOIS Thibaut,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Real Madrid C. F. (ESP),ESP,GK,111,0,9.0,8.9
belgium::de_bruyne_kevin,Belgium,DE BRUYNE Kevin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,SSC Napoli (ITA),ITA,MF,121,37,9.0,9.2
belgium::de_cuyper_maxim,Belgium,DE CUYPER Maxim,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Brighton & Hove Albion FC (ENG),ENG,DF,21,4,9.0,7.2
belgium::de_ketelaere_charles,Belgium,DE KETELAERE Charles,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Atalanta Bergamo (ITA),ITA,FW,31,6,9.0,6.5
belgium::de_winter_koni,Belgium,DE WINTER Koni,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,AC Milan (ITA),ITA,DF,8,0,9.0,4.1
belgium::debast_zeno,Belgium,DEBAST Zeno,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,Sporting CP (POR),POR,DF,26,1,7.5,5.4
belgium::doku_jeremy,Belgium,DOKU Jeremy,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Manchester City FC (ENG),ENG,FW,44,7,9.0,6.8
belgium::fernandez-pardo_matias,Belgium,FERNANDEZ-PARDO Matias,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,Lille OSC (FRA),FRA,FW,4,0,9.0,3.6
belgium::lammens_senne,Belgium,LAMMENS Senne,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Manchester United FC (ENG),ENG,GK,2,0,9.0,4.9
belgium::lukaku_romelu,Belgium,LUKAKU Romelu,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,SSC Napoli (ITA),ITA,FW,128,90,9.0,9.4
belgium::lukebakio_dodi,Belgium,LUKEBAKIO Dodi,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,SL Ben ca (POR),POR,FW,31,6,7.5,6.1
belgium::mechele_brandon,Belgium,MECHELE Brandon,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Club Brugge (BEL),BEL,DF,11,1,7.5,6.1
belgium::meunier_thomas,Belgium,MEUNIER Thomas,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Lille OSC (FRA),FRA,DF,82,10,9.0,9.2
belgium::moreira_diego,Belgium,MOREIRA Diego,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,RC Strasbourg (FRA),FRA,MF,3,0,9.0,3.6
belgium::ngoy_nathan,Belgium,NGOY Nathan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Lille OSC (FRA),FRA,DF,6,0,9.0,3.7
belgium::onana_amadou,Belgium,ONANA Amadou,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Aston Villa FC (ENG),ENG,MF,30,1,9.0,5.6
belgium::penders_mike,Belgium,PENDERS Mike,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,RC Strasbourg (FRA),FRA,GK,0,0,9.0,4.3
belgium::raskin_nicolas,Belgium,RASKIN Nicolas,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Rangers FC (SCO),SCO,MF,15,2,7.5,6.3
belgium::saelemaekers_alexis,Belgium,SAELEMAEKERS Alexis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,AC Milan (ITA),ITA,MF,25,2,9.0,6.2
belgium::seys_joaquin,Belgium,SEYS Joaquin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,Club Brugge (BEL),BEL,DF,5,0,7.5,3.3
belgium::theate_arthur,Belgium,THEATE Arthur,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Eintracht Frankfurt (GER),GER,DF,34,1,9.0,6.2
belgium::tielemans_youri,Belgium,TIELEMANS Youri,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Aston Villa FC (ENG),ENG,MF,87,13,9.0,9.7
belgium::trossard_leandro,Belgium,TROSSARD Leandro,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Arsenal FC (ENG),ENG,FW,53,12,9.0,7.4
belgium::vanaken_hans,Belgium,VANAKEN Hans,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Club Brugge (BEL),BEL,MF,36,7,7.5,7.2
belgium::witsel_axel,Belgium,WITSEL Axel,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,37,Girona FC (ESP),ESP,MF,138,12,9.0,7.8
bosnia_and_herzegovina::alajbegovic_kerim,Bosnia And Herzegovina,ALAJBEGOVIC Kerim,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,18,FC Red Bull Salzburg (AUT),AUT,FW,13,2,7.5,4.4
bosnia_and_herzegovina::bajraktarevic_esmir,Bosnia And Herzegovina,BAJRAKTAREVIC Esmir,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,PSV Eindhoven (NED),NED,FW,19,1,7.5,4.3
bosnia_and_herzegovina::basic_ivan,Bosnia And Herzegovina,BASIC Ivan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,FC Astana (KAZ),KAZ,MF,20,0,5.5,3.8
bosnia_and_herzegovina::bazdar_samed,Bosnia And Herzegovina,BAZDAR Samed,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,Jagiellonia Białystok (POL),POL,FW,14,1,6.5,3.9
bosnia_and_herzegovina::burnic_dzenis,Bosnia And Herzegovina,BURNIC Dzenis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Karlsruher SC (GER),GER,MF,22,0,9.0,4.7
bosnia_and_herzegovina::dedic_amar,Bosnia And Herzegovina,DEDIC Amar,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,SL Ben ca (POR),POR,DF,30,1,7.5,5.4
bosnia_and_herzegovina::demirovic_ermedin,Bosnia And Herzegovina,DEMIROVIC Ermedin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,VfB Stuttgart (GER),GER,FW,43,4,9.0,6.3
bosnia_and_herzegovina::dzeko_edin,Bosnia And Herzegovina,DZEKO Edin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,40,FC Schalke 04 (GER),GER,FW,150,73,9.0,8.8
bosnia_and_herzegovina::gigovic_armin,Bosnia And Herzegovina,GIGOVIC Armin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,BSC Young Boys (SUI),SUI,MF,21,1,7.5,5.1
bosnia_and_herzegovina::hadziahmetovic_amir,Bosnia And Herzegovina,HADZIAHMETOVIC Amir,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Hull City FC (ENG),ENG,MF,37,0,9.0,5.4
bosnia_and_herzegovina::hadzikadunic_dennis,Bosnia And Herzegovina,HADZIKADUNIC Dennis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,UC Sampdoria (ITA),ITA,DF,33,0,9.0,5.2
bosnia_and_herzegovina::jurkas_mladen,Bosnia And Herzegovina,JURKAS Mladen,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,18,FK Borac Banja Luka (BIH),BIH,GK,0,0,5.5,3.1
bosnia_and_herzegovina::katic_nikola,Bosnia And Herzegovina,KATIC Nikola,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,FC Schalke 04 (GER),GER,DF,20,2,9.0,7.1
bosnia_and_herzegovina::kolasinac_sead,Bosnia And Herzegovina,KOLASINAC Sead,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Atalanta Bergamo (ITA),ITA,DF,68,0,9.0,6.4
bosnia_and_herzegovina::lukic_jovo,Bosnia And Herzegovina,LUKIC Jovo,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Universitatea Cluj (ROU),ROU,FW,5,1,6.5,4.8
bosnia_and_herzegovina::mahmic_ermin,Bosnia And Herzegovina,MAHMIC Ermin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,FC Slovan Liberec (CZE),CZE,MF,4,2,6.5,5.5
bosnia_and_herzegovina::malic_arjan,Bosnia And Herzegovina,MALIC Arjan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,SK Sturm Graz (AUT),AUT,DF,9,0,7.5,3.2
bosnia_and_herzegovina::memic_amar,Bosnia And Herzegovina,MEMIC Amar,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,FC Viktoria Plzeň (CZE),CZE,MF,16,1,6.5,4.9
bosnia_and_herzegovina::muharemovic_tarik,Bosnia And Herzegovina,MUHAREMOVIC Tarik,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,US Sassuolo (ITA),ITA,DF,16,1,9.0,6.1
bosnia_and_herzegovina::mujakic_nihad,Bosnia And Herzegovina,MUJAKIC Nihad,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Gaziantep FK (TUR),TUR,DF,12,1,7.5,6.4
bosnia_and_herzegovina::radeljic_stjepan,Bosnia And Herzegovina,RADELJIC Stjepan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,HNK Rijeka (CRO),CRO,DF,6,0,6.5,3.4
bosnia_and_herzegovina::sunjic_ivan,Bosnia And Herzegovina,SUNJIC Ivan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Pafos FC (CYP),CYP,MF,14,0,5.5,3.5
bosnia_and_herzegovina::tabakovic_haris,Bosnia And Herzegovina,TABAKOVIC Haris,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Borussia Mönchengladbach (GER),GER,FW,10,4,9.0,6.4
bosnia_and_herzegovina::tahirovic_benjamin,Bosnia And Herzegovina,TAHIROVIC Benjamin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Brøndby IF (DEN),DEN,MF,31,2,7.5,5.5
bosnia_and_herzegovina::vasilj_nikola,Bosnia And Herzegovina,VASILJ Nikola,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,FC St. Pauli (GER),GER,GK,29,0,9.0,6.8
bosnia_and_herzegovina::zlomislic_martin,Bosnia And Herzegovina,ZLOMISLIC Martin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,HNK Rijeka (CRO),CRO,GK,3,0,6.5,4.4
brazil::alex_sandro,Brazil,ALEX SANDRO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,CR Flamengo (BRA),BRA,DF,46,2,7.5,6.1
brazil::alisson,Brazil,ALISSON,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Liverpool FC (ENG),ENG,GK,81,0,9.0,9.2
brazil::bremer,Brazil,BREMER,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Juventus FC (ITA),ITA,DF,8,1,9.0,6.6
brazil::bruno_guimaraes,Brazil,BRUNO GUIMARAES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Newcastle United FC (ENG),ENG,MF,46,3,9.0,6.8
brazil::casemiro,Brazil,CASEMIRO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Manchester United FC (ENG),ENG,MF,89,9,9.0,8.3
brazil::danilo,Brazil,DANILO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,CR Flamengo (BRA),BRA,DF,73,1,7.5,6.4
brazil::danilo_santos,Brazil,DANILO SANTOS,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Botafogo (BRA),BRA,MF,6,2,7.5,6.1
brazil::douglas_santos,Brazil,DOUGLAS SANTOS,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,FC Zenit St. Petersburg (RUS),RUS,DF,10,0,5.5,3.0
brazil::ederson,Brazil,EDERSON,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Fenerbahçe SK (TUR),TUR,GK,32,0,7.5,6.0
brazil::ederson_silva,Brazil,EDERSON SILVA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Atalanta Bergamo (ITA),ITA,MF,4,0,9.0,3.9
brazil::endrick,Brazil,ENDRICK,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,19,Olympique Lyonnais (FRA),FRA,FW,19,4,9.0,5.5
brazil::fabinho,Brazil,FABINHO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Al Ittihad (KSA),KSA,MF,35,0,7.5,4.6
brazil::gabriel_magalhaes,Brazil,GABRIEL MAGALHAES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Arsenal FC (ENG),ENG,DF,20,1,9.0,6.2
brazil::gabriel_martinelli,Brazil,GABRIEL MARTINELLI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Arsenal FC (ENG),ENG,FW,25,4,9.0,6.0
brazil::igor_thiago,Brazil,IGOR THIAGO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Brentford FC (ENG),ENG,FW,5,2,9.0,6.5
brazil::leo_pereira,Brazil,LEO PEREIRA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,CR Flamengo (BRA),BRA,DF,4,0,7.5,3.5
brazil::lucas_paqueta,Brazil,LUCAS PAQUETA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,CR Flamengo (BRA),BRA,MF,66,13,7.5,8.8
brazil::luiz_henrique,Brazil,LUIZ HENRIQUE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,FC Zenit St. Petersburg (RUS),RUS,FW,16,2,5.5,4.5
brazil::marquinhos,Brazil,MARQUINHOS,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Paris Saint-Germain (FRA),FRA,DF,108,7,9.0,9.0
brazil::matheus_cunha,Brazil,MATHEUS CUNHA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Manchester United FC (ENG),ENG,FW,26,4,9.0,6.0
brazil::neymar_jr,Brazil,NEYMAR JR,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Santos FC (BRA),BRA,FW,129,79,7.5,8.8
brazil::raphinha,Brazil,RAPHINHA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,FC Barcelona (ESP),ESP,FW,41,11,9.0,7.5
brazil::rayan,Brazil,RAYAN,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,19,AFC Bournemouth (ENG),ENG,FW,4,1,9.0,5.1
brazil::roger_ibanez,Brazil,ROGER IBANEZ,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Al Ahli FC (KSA),KSA,DF,8,0,7.5,3.7
brazil::vinicius_junior,Brazil,VINICIUS JUNIOR,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Real Madrid C. F. (ESP),ESP,FW,52,13,9.0,7.8
brazil::weverton,Brazil,WEVERTON,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,38,Grêmio FBPA (BRA),BRA,GK,11,0,7.5,4.0
cabo_verde::cj_dos_santos,Cabo Verde,CJ DOS SANTOS,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,San Diego FC (USA),USA,GK,1,0,7.5,4.7
cabo_verde::dailon_livramento,Cabo Verde,DAILON LIVRAMENTO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Casa Pia AC (POR),POR,FW,23,7,7.5,6.6
cabo_verde::deroy_duarte,Cabo Verde,DEROY DUARTE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,PFC Ludogorets Razgrad (BUL),BUL,MF,35,0,5.5,4.4
cabo_verde::diney_borges,Cabo Verde,DINEY BORGES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Al Bataeh Club (UAE),UAE,DF,34,2,6.5,6.2
cabo_verde::garry_rodrigues,Cabo Verde,GARRY RODRIGUES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Apollon Limassol (CYP),CYP,MF,62,10,5.5,7.5
cabo_verde::gilson_benchimol,Cabo Verde,GILSON BENCHIMOL,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,FC Akron Tolyatti (RUS),RUS,FW,22,6,5.5,5.8
cabo_verde::helio_varela,Cabo Verde,HELIO VARELA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Maccabi Tel-Aviv FC (ISR),ISR,MF,22,1,5.5,4.6
cabo_verde::jamiro_monteiro,Cabo Verde,JAMIRO MONTEIRO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,PEC Zwolle (NED),NED,MF,57,5,7.5,7.0
cabo_verde::joao_paulo,Cabo Verde,JOAO PAULO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,FC FCSB (ROU),ROU,MF,42,1,6.5,5.4
cabo_verde::jovane_cabral,Cabo Verde,JOVANE CABRAL,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,CF Estrela Da Amadora (POR),POR,MF,30,3,7.5,6.4
cabo_verde::kelvin_pires,Cabo Verde,KELVIN PIRES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,SJK (FIN),FIN,DF,6,1,5.5,5.6
cabo_verde::kevin_pina,Cabo Verde,KEVIN PINA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,FC Krasnodar (RUS),RUS,MF,33,4,5.5,6.3
cabo_verde::laros_duarte,Cabo Verde,LAROS DUARTE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Puskás Akadémia FC (HUN),HUN,MF,22,1,6.5,4.8
cabo_verde::logan_costa,Cabo Verde,LOGAN COSTA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Villarreal CF (ESP),ESP,DF,28,0,9.0,5.0
cabo_verde::marcio_rosa,Cabo Verde,MARCIO ROSA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,PFC Montana (BUL),BUL,GK,11,0,5.5,4.5
cabo_verde::nuno_da_costa,Cabo Verde,NUNO DA COSTA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Başakşehir FK (TUR),TUR,MF,11,2,7.5,5.8
cabo_verde::pico_lopes,Cabo Verde,PICO LOPES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Shamrock Rovers FC (IRL),IRL,DF,47,0,5.5,4.3
cabo_verde::ryan_mendes,Cabo Verde,RYAN MENDES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,36,Iğdır FK (TUR),TUR,FW,100,22,7.5,7.8
