Grupo,Seleção,Código,Nº,Posição,Jogador,Primeiro(s) nome(s),Sobrenome(s),Nome na camisa,Data nasc.,Idade em 26/06/2026,Clube,País do clube,Altura (cm),Caps seleção,Gols seleção,Gols/cap seleção,Faixa experiência,Faixa etária,Score liga/clube,Índice proxy 0-10,Status desempenho/proxy,Observação desempenho,Técnico,Nacionalidade técnico,Estilo técnico,Sistema base,Encaixe tático provável,Fonte convocação
J,Argentina,ARG,23,GK,MARTINEZ Emiliano,Damián Emiliano,MARTÍNEZ,E. MARTINEZ,02/09/1992,33,Aston Villa FC (ENG),ENG,195,61,0,0,Experiente,Experiente,9,8.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",SCALONI Lionel,Argentina,"controle, flexibilidade e competitividade",4-3-3 / 4-4-2 ajustável,Goleiro limpo na saída curta,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Argentina,ARG,24,MF,FERNANDEZ Enzo,Enzo Jeremías,FERNÁNDEZ,E. FERNANDEZ,17/01/2001,25,Chelsea FC (ENG),ENG,178,44,6,0.136,Experiente,Pico físico/técnico,9,7.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",SCALONI Lionel,Argentina,"controle, flexibilidade e competitividade",4-3-3 / 4-4-2 ajustável,"Meia de controle, passe progressivo e ocupação racional",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Argentina,ARG,25,DF,MEDINA Facundo,Facundo Axel,MEDINA,MEDINA,28/05/1999,27,Olympique Marseille (FRA),FRA,184,11,0,0,Pouca rodagem,Pico físico/técnico,9,4.2,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",SCALONI Lionel,Argentina,"controle, flexibilidade e competitividade",4-3-3 / 4-4-2 ajustável,Defensor construtor e seguro no passe,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Argentina,ARG,26,DF,MOLINA Nahuel,Nahuel,MOLINA LUCERO,MOLINA,06/04/1998,28,Atlético De Madrid (ESP),ESP,179,60,1,0.017,Experiente,Pico físico/técnico,9,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",SCALONI Lionel,Argentina,"controle, flexibilidade e competitividade",4-3-3 / 4-4-2 ajustável,Defensor construtor e seguro no passe,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,1,GK,RYAN Mathew,Mathew David,RYAN,RYAN,08/04/1992,34,Levante UD (ESP),ESP,184,104,0,0,Muito experiente,Experiente,9,8.9,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Goleiro de reflexo e domínio de cruzamentos,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,2,DF,DEGENEK Milos,Milos,DEGENEK,DEGENEK,28/04/1994,32,APOEL FC (CYP),CYP,187,57,1,0.018,Experiente,Experiente,5.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,3,DF,CIRCATI Alessandro,Alessandro,CIRCATI,CIRCATI,10/10/2003,22,Parma (ITA),ITA,191,16,1,0.062,Rodagem média,Emergente,9,6.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,4,DF,ITALIANO Jacob,Jacob Michael,ITALIANO,ITALIANO,30/07/2001,24,Grazer AK (AUT),AUT,177,7,0,0,Pouca rodagem,Pico físico/técnico,7.5,3.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,5,DF,BOS Jordan,Jordan Jacob,BOS,BOS,29/10/2002,23,Feyenoord Rotterdam (NED),NED,180,30,4,0.133,Rodagem média,Emergente,7.5,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,6,DF,GERIA Jason,Jason Kato,GERIA,GERIA,10/05/1993,33,Albirex Niigata (JPN),JPN,181,16,0,0,Rodagem média,Experiente,6.5,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,7,FW,LECKIE Mathew,Mathew Allan,LECKIE,LECKIE,04/02/1991,35,Melbourne City FC (AUS),AUS,181,82,14,0.171,Muito experiente,Veterano,5.5,7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,8,MF,METCALFE Connor,Connor Isaac,METCALFE,METCALFE,05/11/1999,26,FC St. Pauli (GER),GER,183,39,2,0.051,Rodagem média,Pico físico/técnico,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,9,FW,TOURE Mohamed,Mohamed A,TOURE,TOURE,26/03/2004,22,Norwich City FC (ENG),ENG,186,12,2,0.167,Pouca rodagem,Emergente,9,5.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,10,FW,HRUSTIC Ajdin,Ajdin,HRUSTIC,HRUSTIC,05/07/1996,29,SC Heracles Almelo (NED),NED,180,38,3,0.079,Rodagem média,Pico físico/técnico,7.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,11,FW,MABIL Awer,Awer Bul,MABIL,MABIL,15/09/1995,30,CD Castellón (ESP),ESP,178,38,10,0.263,Rodagem média,Pico físico/técnico,9,7.3,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,12,GK,IZZO Paul,Paul David,IZZO,IZZO,06/01/1995,31,Randers FC (DEN),DEN,184,4,0,0,Aposta/estreante,Experiente,7.5,4.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Goleiro de reflexo e domínio de cruzamentos,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,13,MF,ONEILL Aiden,Aiden Connor,O'NEILL,O'NEILL,04/07/1998,27,New York City FC (USA),USA,180,34,0,0,Rodagem média,Pico físico/técnico,7.5,4.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,14,MF,DEVLIN Cameron,Cameron Peter,DEVLIN,DEVLIN,07/06/1998,28,Heart Of Midlothian FC (SCO),SCO,170,5,0,0,Pouca rodagem,Pico físico/técnico,7.5,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,15,DF,TREWIN Kai,Kai Clifton,TREWIN,TREWIN,18/05/2001,25,New York City FC (USA),USA,183,6,0,0,Pouca rodagem,Pico físico/técnico,7.5,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,16,DF,BEHICH Aziz,Aziz,BEHICH,BEHICH,16/12/1990,35,Melbourne City FC (AUS),AUS,170,86,3,0.035,Muito experiente,Veterano,5.5,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,17,FW,IRANKUNDA Nestory,Nestory,IRANKUNDA,IRANKUNDA,09/02/2006,20,Watford FC (ENG),ENG,165,18,6,0.333,Rodagem média,Jovem,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,18,GK,BEACH Patrick,Patrick Thomas,BEACH,BEACH,06/08/2003,22,Melbourne City FC (AUS),AUS,189,5,0,0,Pouca rodagem,Emergente,5.5,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Goleiro de reflexo e domínio de cruzamentos,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,19,DF,SOUTTAR Harry,Harry James,SOUTTAR,SOUTTAR,22/10/1998,27,Leicester City FC (ENG),ENG,198,41,11,0.268,Experiente,Pico físico/técnico,9,8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,20,FW,VOLPATO Cristian,Cristian,VOLPATO,VOLPATO,15/11/2003,22,US Sassuolo (ITA),ITA,187,3,0,0,Aposta/estreante,Emergente,9,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,21,DF,BURGESS Cameron,Cameron Robert,BURGESS,BURGESS,21/10/1995,30,Swansea City AFC (WAL),WAL,194,29,0,0,Rodagem média,Pico físico/técnico,5.5,4.1,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,22,MF,IRVINE Jackson,Jackson Alexander,IRVINE,IRVINE,07/03/1993,33,FC St. Pauli (GER),GER,189,85,14,0.165,Muito experiente,Experiente,9,9.4,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,23,FW,VELUPILLAY Nishan,Nishan Matthew,VELUPILLAY,VELUPILLAY,07/05/2001,25,Melbourne Victory FC (AUS),AUS,181,9,3,0.333,Pouca rodagem,Pico físico/técnico,5.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,24,MF,OKON-ENGSTLER Paul,Paul Michael Junior,OKON-ENGSTLER,OKON-ENGSTLER,24/01/2005,21,Sydney FC (AUS),AUS,185,9,0,0,Pouca rodagem,Emergente,5.5,3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,25,DF,HERRINGTON Lucas,Lucas,HERRINGTON,HERRINGTON,05/09/2007,18,Colorado Rapids (USA),USA,193,5,0,0,Pouca rodagem,Jovem,7.5,3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Australia,AUS,26,FW,YENGI Tete,Tete Owen,YENGI,YENGI,28/11/2000,25,FC Machida Zelvia (JPN),JPN,197,3,1,0.333,Aposta/estreante,Pico físico/técnico,6.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POPOVIC Tony,Australia,"organização, força física e jogo direto",4-4-2 / 4-2-3-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,1,GK,SCHLAGER Alexander,Alexander,SCHLAGER,SCHLAGER,01/02/1996,30,FC Red Bull Salzburg (AUT),AUT,188,28,0,0,Rodagem média,Pico físico/técnico,7.5,6.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Goleiro com reposição rápida e coragem fora da linha,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,2,DF,AFFENGRUBER David,David Leopold,AFFENGRUBER,AFFENGRUBER,19/03/2001,25,Elche CF (ESP),ESP,185,1,0,0,Aposta/estreante,Pico físico/técnico,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Zagueiro veloz para campo aberto e antecipação,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,3,DF,DANSO Kevin,Kevin,DANSO,DANSO,19/09/1998,27,Tottenham Hotspur FC (ENG),ENG,190,34,0,0,Rodagem média,Pico físico/técnico,9,5.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Zagueiro veloz para campo aberto e antecipação,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,4,MF,SCHLAGER Xaver,Xaver,SCHLAGER,XAVER,28/09/1997,28,RB Leipzig (GER),GER,174,53,4,0.075,Experiente,Pico físico/técnico,9,7.3,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Volante/meia intenso para pressão e segunda bola,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,5,DF,POSCH Stefan,Stefan,POSCH,POSCH,14/05/1997,29,1. FSV Mainz 05 (GER),GER,188,54,5,0.093,Experiente,Pico físico/técnico,9,8.6,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Zagueiro veloz para campo aberto e antecipação,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,6,MF,SEIWALD Nicolas,Nicolas,SEIWALD,SEIWALD,04/05/2001,25,RB Leipzig (GER),GER,179,49,1,0.02,Experiente,Pico físico/técnico,9,6.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Volante/meia intenso para pressão e segunda bola,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,7,FW,ARNAUTOVIC Marko,Marko,ARNAUTOVIC,ARNAUTOVIC,19/04/1989,37,FK Crvena Zvezda (SRB),SRB,192,135,48,0.356,Muito experiente,Veterano,6.5,8.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Atacante/ponta que pressione e ataque profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,8,DF,ALABA David,David,ALABA,ALABA,24/06/1992,34,Real Madrid C. F. (ESP),ESP,180,115,15,0.13,Muito experiente,Experiente,9,9.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Zagueiro veloz para campo aberto e antecipação,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,9,MF,SABITZER Marcel,Marcel,SABITZER,SABITZER,17/03/1994,32,Borussia Dortmund (GER),GER,178,100,26,0.26,Muito experiente,Experiente,9,9.4,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Volante/meia intenso para pressão e segunda bola,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,10,MF,GRILLITSCH Florian,Florian,GRILLITSCH,GRILLITSCH,07/08/1995,30,SC Braga (POR),POR,186,59,1,0.017,Experiente,Pico físico/técnico,7.5,6.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Volante/meia intenso para pressão e segunda bola,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
J,Austria,AUT,11,FW,GREGORITSCH Michael,Michael,GREGORITSCH,GREGORITSCH,18/04/1994,32,FC Augsburg (GER),GER,193,76,24,0.316,Experiente,Experiente,9,9,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RANGNICK Ralf,Germany,"gegenpressing, verticalidade e pressão constante",4-2-2-2 / 4-2-3-1,Atacante/ponta que pressione e ataque profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
